eventDate,qcFlagCode,value,timeSeriesId
2022-07-01T11:30:00Z,2,3.763,5cebf1de3d0f4a073c4bb94b
2022-07-01T11:45:00Z,2,3.793,5cebf1de3d0f4a073c4bb94b
2022-07-01T12:00:00Z,2,3.822,5cebf1de3d0f4a073c4bb94b
2022-08-01T00:00:00Z,2,2.363,5cebf1de3d0f4a073c4bb94b
2022-08-01T00:15:00Z,2,2.539,5cebf1de3d0f4a073c4bb94b
2022-08-01T00:30:00Z,2,2.719,5cebf1de3d0f4a073c4bb94b
2022-08-01T00:45:00Z,2,2.9,5cebf1de3d0f4a073c4bb94b
2022-08-01T01:00:00Z,2,3.081,5cebf1de3d0f4a073c4bb94b
2022-08-01T01:15:00Z,2,3.261,5cebf1de3d0f4a073c4bb94b
2022-08-01T01:30:00Z,2,3.436,5cebf1de3d0f4a073c4bb94b
2022-08-01T01:45:00Z,2,3.603,5cebf1de3d0f4a073c4bb94b
2022-08-01T02:00:00Z,2,3.761,5cebf1de3d0f4a073c4bb94b
2022-08-01T02:15:00Z,2,3.907,5cebf1de3d0f4a073c4bb94b
2022-08-01T02:30:00Z,2,4.038,5cebf1de3d0f4a073c4bb94b
2022-08-01T02:45:00Z,2,4.152,5cebf1de3d0f4a073c4bb94b
2022-08-01T03:00:00Z,2,4.248,5cebf1de3d0f4a073c4bb94b
2022-08-01T03:15:00Z,2,4.325,5cebf1de3d0f4a073c4bb94b
2022-08-01T03:30:00Z,2,4.383,5cebf1de3d0f4a073c4bb94b
2022-08-01T03:45:00Z,2,4.423,5cebf1de3d0f4a073c4bb94b
2022-08-01T04:00:00Z,2,4.444,5cebf1de3d0f4a073c4bb94b
2022-08-01T04:15:00Z,2,4.448,5cebf1de3d0f4a073c4bb94b
2022-08-01T04:30:00Z,2,4.438,5cebf1de3d0f4a073c4bb94b
2022-08-01T04:45:00Z,2,4.413,5cebf1de3d0f4a073c4bb94b
2022-08-01T05:00:00Z,2,4.376,5cebf1de3d0f4a073c4bb94b
2022-08-01T05:15:00Z,2,4.328,5cebf1de3d0f4a073c4bb94b
2022-08-01T05:30:00Z,2,4.271,5cebf1de3d0f4a073c4bb94b
2022-08-01T05:45:00Z,2,4.204,5cebf1de3d0f4a073c4bb94b
2022-08-01T06:00:00Z,2,4.131,5cebf1de3d0f4a073c4bb94b
2022-08-01T06:15:00Z,2,4.05,5cebf1de3d0f4a073c4bb94b
2022-08-01T06:30:00Z,2,3.964,5cebf1de3d0f4a073c4bb94b
2022-08-01T06:45:00Z,2,3.873,5cebf1de3d0f4a073c4bb94b
2022-08-01T07:00:00Z,2,3.779,5cebf1de3d0f4a073c4bb94b
2022-08-01T07:15:00Z,2,3.683,5cebf1de3d0f4a073c4bb94b
2022-08-01T07:30:00Z,2,3.586,5cebf1de3d0f4a073c4bb94b
2022-08-01T07:45:00Z,2,3.492,5cebf1de3d0f4a073c4bb94b
2022-08-01T08:00:00Z,2,3.4,5cebf1de3d0f4a073c4bb94b
2022-08-01T08:15:00Z,2,3.314,5cebf1de3d0f4a073c4bb94b
2022-08-01T08:30:00Z,2,3.235,5cebf1de3d0f4a073c4bb94b
2022-08-01T08:45:00Z,2,3.165,5cebf1de3d0f4a073c4bb94b
2022-08-01T09:00:00Z,2,3.107,5cebf1de3d0f4a073c4bb94b
2022-08-01T09:15:00Z,2,3.059,5cebf1de3d0f4a073c4bb94b
2022-08-01T09:30:00Z,2,3.025,5cebf1de3d0f4a073c4bb94b
2022-08-01T09:45:00Z,2,3.003,5cebf1de3d0f4a073c4bb94b
2022-08-01T10:00:00Z,2,2.994,5cebf1de3d0f4a073c4bb94b
2022-08-01T10:15:00Z,2,2.997,5cebf1de3d0f4a073c4bb94b
2022-08-01T10:30:00Z,2,3.011,5cebf1de3d0f4a073c4bb94b
2022-08-01T10:45:00Z,2,3.035,5cebf1de3d0f4a073c4bb94b
2022-08-01T11:00:00Z,2,3.068,5cebf1de3d0f4a073c4bb94b
2022-08-01T11:15:00Z,2,3.108,5cebf1de3d0f4a073c4bb94b
2022-08-01T11:30:00Z,2,3.153,5cebf1de3d0f4a073c4bb94b
2022-08-01T11:45:00Z,2,3.204,5cebf1de3d0f4a073c4bb94b
2022-08-01T12:00:00Z,2,3.258,5cebf1de3d0f4a073c4bb94b
2022-09-01T00:00:00Z,2,2.848,5cebf1de3d0f4a073c4bb94b
2022-09-01T00:15:00Z,2,2.972,5cebf1de3d0f4a073c4bb94b
2022-09-01T00:30:00Z,2,3.099,5cebf1de3d0f4a073c4bb94b
2022-09-01T00:45:00Z,2,3.229,5cebf1de3d0f4a073c4bb94b
2022-09-01T01:00:00Z,2,3.359,5cebf1de3d0f4a073c4bb94b
2022-09-01T01:15:00Z,2,3.49,5cebf1de3d0f4a073c4bb94b
2022-09-01T01:30:00Z,2,3.618,5cebf1de3d0f4a073c4bb94b
2022-09-01T01:45:00Z,2,3.744,5cebf1de3d0f4a073c4bb94b
2022-09-01T02:00:00Z,2,3.864,5cebf1de3d0f4a073c4bb94b
2022-09-01T02:15:00Z,2,3.978,5cebf1de3d0f4a073c4bb94b
2022-09-01T02:30:00Z,2,4.083,5cebf1de3d0f4a073c4bb94b
2022-09-01T02:45:00Z,2,4.176,5cebf1de3d0f4a073c4bb94b
2022-09-01T03:00:00Z,2,4.256,5cebf1de3d0f4a073c4bb94b
2022-09-01T03:15:00Z,2,4.319,5cebf1de3d0f4a073c4bb94b
2022-09-01T03:30:00Z,2,4.365,5cebf1de3d0f4a073c4bb94b
2022-09-01T03:45:00Z,2,4.391,5cebf1de3d0f4a073c4bb94b
2022-09-01T04:00:00Z,2,4.396,5cebf1de3d0f4a073c4bb94b
2022-09-01T04:15:00Z,2,4.382,5cebf1de3d0f4a073c4bb94b
2022-09-01T04:30:00Z,2,4.347,5cebf1de3d0f4a073c4bb94b
2022-09-01T04:45:00Z,2,4.294,5cebf1de3d0f4a073c4bb94b
2022-09-01T05:00:00Z,2,4.224,5cebf1de3d0f4a073c4bb94b
2022-09-01T05:15:00Z,2,4.138,5cebf1de3d0f4a073c4bb94b
2022-09-01T05:30:00Z,2,4.04,5cebf1de3d0f4a073c4bb94b
2022-09-01T05:45:00Z,2,3.931,5cebf1de3d0f4a073c4bb94b
2022-09-01T06:00:00Z,2,3.813,5cebf1de3d0f4a073c4bb94b
2022-09-01T06:15:00Z,2,3.687,5cebf1de3d0f4a073c4bb94b
2022-09-01T06:30:00Z,2,3.556,5cebf1de3d0f4a073c4bb94b
2022-09-01T06:45:00Z,2,3.42,5cebf1de3d0f4a073c4bb94b
2022-09-01T07:00:00Z,2,3.281,5cebf1de3d0f4a073c4bb94b
2022-09-01T07:15:00Z,2,3.14,5cebf1de3d0f4a073c4bb94b
2022-09-01T07:30:00Z,2,2.997,5cebf1de3d0f4a073c4bb94b
2022-09-01T07:45:00Z,2,2.854,5cebf1de3d0f4a073c4bb94b
2022-09-01T08:00:00Z,2,2.711,5cebf1de3d0f4a073c4bb94b
2022-09-01T08:15:00Z,2,2.572,5cebf1de3d0f4a073c4bb94b
2022-09-01T08:30:00Z,2,2.436,5cebf1de3d0f4a073c4bb94b
2022-09-01T08:45:00Z,2,2.308,5cebf1de3d0f4a073c4bb94b
2022-09-01T09:00:00Z,2,2.188,5cebf1de3d0f4a073c4bb94b
2022-09-01T09:15:00Z,2,2.08,5cebf1de3d0f4a073c4bb94b
2022-09-01T09:30:00Z,2,1.984,5cebf1de3d0f4a073c4bb94b
2022-09-01T09:45:00Z,2,1.904,5cebf1de3d0f4a073c4bb94b
2022-09-01T10:00:00Z,2,1.841,5cebf1de3d0f4a073c4bb94b
2022-09-01T10:15:00Z,2,1.795,5cebf1de3d0f4a073c4bb94b
2022-09-01T10:30:00Z,2,1.769,5cebf1de3d0f4a073c4bb94b
2022-09-01T10:45:00Z,2,1.762,5cebf1de3d0f4a073c4bb94b
2022-09-01T11:00:00Z,2,1.773,5cebf1de3d0f4a073c4bb94b
2022-09-01T11:15:00Z,2,1.803,5cebf1de3d0f4a073c4bb94b
2022-09-01T11:30:00Z,2,1.849,5cebf1de3d0f4a073c4bb94b
2022-09-01T11:45:00Z,2,1.91,5cebf1de3d0f4a073c4bb94b
2022-09-01T12:00:00Z,2,1.985,5cebf1de3d0f4a073c4bb94b
2022-10-01T00:00:00Z,2,3.463,5cebf1de3d0f4a073c4bb94b
2022-10-01T00:15:00Z,2,3.532,5cebf1de3d0f4a073c4bb94b
2022-10-01T00:30:00Z,2,3.603,5cebf1de3d0f4a073c4bb94b
2022-10-01T00:45:00Z,2,3.676,5cebf1de3d0f4a073c4bb94b
2022-10-01T01:00:00Z,2,3.749,5cebf1de3d0f4a073c4bb94b
2022-10-01T01:15:00Z,2,3.822,5cebf1de3d0f4a073c4bb94b
2022-10-01T01:30:00Z,2,3.893,5cebf1de3d0f4a073c4bb94b
2022-10-01T01:45:00Z,2,3.96,5cebf1de3d0f4a073c4bb94b
2022-10-01T02:00:00Z,2,4.024,5cebf1de3d0f4a073c4bb94b
2022-10-01T02:15:00Z,2,4.082,5cebf1de3d0f4a073c4bb94b
2022-10-01T02:30:00Z,2,4.132,5cebf1de3d0f4a073c4bb94b
2022-10-01T02:45:00Z,2,4.174,5cebf1de3d0f4a073c4bb94b
2022-10-01T03:00:00Z,2,4.205,5cebf1de3d0f4a073c4bb94b
2022-10-01T03:15:00Z,2,4.223,5cebf1de3d0f4a073c4bb94b
2022-10-01T03:30:00Z,2,4.227,5cebf1de3d0f4a073c4bb94b
2022-10-01T03:45:00Z,2,4.215,5cebf1de3d0f4a073c4bb94b
2022-10-01T04:00:00Z,2,4.186,5cebf1de3d0f4a073c4bb94b
2022-10-01T04:15:00Z,2,4.14,5cebf1de3d0f4a073c4bb94b
2022-10-01T04:30:00Z,2,4.076,5cebf1de3d0f4a073c4bb94b
2022-10-01T04:45:00Z,2,3.994,5cebf1de3d0f4a073c4bb94b
2022-10-01T05:00:00Z,2,3.897,5cebf1de3d0f4a073c4bb94b
2022-10-01T05:15:00Z,2,3.785,5cebf1de3d0f4a073c4bb94b
2022-10-01T05:30:00Z,2,3.66,5cebf1de3d0f4a073c4bb94b
2022-10-01T05:45:00Z,2,3.525,5cebf1de3d0f4a073c4bb94b
2022-10-01T06:00:00Z,2,3.38,5cebf1de3d0f4a073c4bb94b
2022-10-01T06:15:00Z,2,3.23,5cebf1de3d0f4a073c4bb94b
2022-10-01T06:30:00Z,2,3.074,5cebf1de3d0f4a073c4bb94b
2022-10-01T06:45:00Z,2,2.914,5cebf1de3d0f4a073c4bb94b
2022-10-01T07:00:00Z,2,2.753,5cebf1de3d0f4a073c4bb94b
2022-10-01T07:15:00Z,2,2.59,5cebf1de3d0f4a073c4bb94b
2022-10-01T07:30:00Z,2,2.427,5cebf1de3d0f4a073c4bb94b
2022-10-01T07:45:00Z,2,2.265,5cebf1de3d0f4a073c4bb94b
2022-10-01T08:00:00Z,2,2.105,5cebf1de3d0f4a073c4bb94b
2022-10-01T08:15:00Z,2,1.948,5cebf1de3d0f4a073c4bb94b
2022-10-01T08:30:00Z,2,1.797,5cebf1de3d0f4a073c4bb94b
2022-10-01T08:45:00Z,2,1.652,5cebf1de3d0f4a073c4bb94b
2022-10-01T09:00:00Z,2,1.515,5cebf1de3d0f4a073c4bb94b
2022-10-01T09:15:00Z,2,1.389,5cebf1de3d0f4a073c4bb94b
2022-10-01T09:30:00Z,2,1.277,5cebf1de3d0f4a073c4bb94b
2022-10-01T09:45:00Z,2,1.179,5cebf1de3d0f4a073c4bb94b
2022-10-01T10:00:00Z,2,1.098,5cebf1de3d0f4a073c4bb94b
2022-10-01T10:15:00Z,2,1.037,5cebf1de3d0f4a073c4bb94b
2022-10-01T10:30:00Z,2,0.996,5cebf1de3d0f4a073c4bb94b
2022-10-01T10:45:00Z,2,0.976,5cebf1de3d0f4a073c4bb94b
2022-10-01T11:00:00Z,2,0.979,5cebf1de3d0f4a073c4bb94b
2022-10-01T11:15:00Z,2,1.003,5cebf1de3d0f4a073c4bb94b
2022-10-01T11:30:00Z,2,1.048,5cebf1de3d0f4a073c4bb94b
2022-10-01T11:45:00Z,2,1.113,5cebf1de3d0f4a073c4bb94b
2022-10-01T12:00:00Z,2,1.197,5cebf1de3d0f4a073c4bb94b
2022-11-01T00:00:00Z,2,3.65,5cebf1de3d0f4a073c4bb94b
2022-11-01T00:15:00Z,2,3.612,5cebf1de3d0f4a073c4bb94b
2022-11-01T00:30:00Z,2,3.581,5cebf1de3d0f4a073c4bb94b
2022-11-01T00:45:00Z,2,3.558,5cebf1de3d0f4a073c4bb94b
2022-11-01T01:00:00Z,2,3.542,5cebf1de3d0f4a073c4bb94b
2022-11-01T01:15:00Z,2,3.532,5cebf1de3d0f4a073c4bb94b
2022-11-01T01:30:00Z,2,3.529,5cebf1de3d0f4a073c4bb94b
2022-11-01T01:45:00Z,2,3.531,5cebf1de3d0f4a073c4bb94b
2022-11-01T02:00:00Z,2,3.538,5cebf1de3d0f4a073c4bb94b
2022-11-01T02:15:00Z,2,3.548,5cebf1de3d0f4a073c4bb94b
2022-11-01T02:30:00Z,2,3.56,5cebf1de3d0f4a073c4bb94b
2022-11-01T02:45:00Z,2,3.575,5cebf1de3d0f4a073c4bb94b
2022-11-01T03:00:00Z,2,3.591,5cebf1de3d0f4a073c4bb94b
2022-11-01T03:15:00Z,2,3.607,5cebf1de3d0f4a073c4bb94b
2022-11-01T03:30:00Z,2,3.623,5cebf1de3d0f4a073c4bb94b
2022-11-01T03:45:00Z,2,3.637,5cebf1de3d0f4a073c4bb94b
2022-11-01T04:00:00Z,2,3.648,5cebf1de3d0f4a073c4bb94b
2022-11-01T04:15:00Z,2,3.656,5cebf1de3d0f4a073c4bb94b
2022-11-01T04:30:00Z,2,3.658,5cebf1de3d0f4a073c4bb94b
2022-11-01T04:45:00Z,2,3.654,5cebf1de3d0f4a073c4bb94b
2022-11-01T05:00:00Z,2,3.642,5cebf1de3d0f4a073c4bb94b
2022-11-01T05:15:00Z,2,3.621,5cebf1de3d0f4a073c4bb94b
2022-11-01T05:30:00Z,2,3.591,5cebf1de3d0f4a073c4bb94b
2022-11-01T05:45:00Z,2,3.55,5cebf1de3d0f4a073c4bb94b
2022-11-01T06:00:00Z,2,3.499,5cebf1de3d0f4a073c4bb94b
2022-11-01T06:15:00Z,2,3.437,5cebf1de3d0f4a073c4bb94b
2022-11-01T06:30:00Z,2,3.365,5cebf1de3d0f4a073c4bb94b
2022-11-01T06:45:00Z,2,3.284,5cebf1de3d0f4a073c4bb94b
2022-11-01T07:00:00Z,2,3.193,5cebf1de3d0f4a073c4bb94b
2022-11-01T07:15:00Z,2,3.094,5cebf1de3d0f4a073c4bb94b
2022-11-01T07:30:00Z,2,2.989,5cebf1de3d0f4a073c4bb94b
2022-11-01T07:45:00Z,2,2.877,5cebf1de3d0f4a073c4bb94b
2022-11-01T08:00:00Z,2,2.76,5cebf1de3d0f4a073c4bb94b
2022-11-01T08:15:00Z,2,2.639,5cebf1de3d0f4a073c4bb94b
2022-11-01T08:30:00Z,2,2.515,5cebf1de3d0f4a073c4bb94b
2022-11-01T08:45:00Z,2,2.388,5cebf1de3d0f4a073c4bb94b
2022-11-01T09:00:00Z,2,2.259,5cebf1de3d0f4a073c4bb94b
2022-11-01T09:15:00Z,2,2.13,5cebf1de3d0f4a073c4bb94b
2022-11-01T09:30:00Z,2,2.002,5cebf1de3d0f4a073c4bb94b
2022-11-01T09:45:00Z,2,1.875,5cebf1de3d0f4a073c4bb94b
2022-11-01T10:00:00Z,2,1.752,5cebf1de3d0f4a073c4bb94b
2022-11-01T10:15:00Z,2,1.633,5cebf1de3d0f4a073c4bb94b
2022-11-01T10:30:00Z,2,1.521,5cebf1de3d0f4a073c4bb94b
2022-11-01T10:45:00Z,2,1.418,5cebf1de3d0f4a073c4bb94b
2022-11-01T11:00:00Z,2,1.325,5cebf1de3d0f4a073c4bb94b
2022-11-01T11:15:00Z,2,1.243,5cebf1de3d0f4a073c4bb94b
2022-11-01T11:30:00Z,2,1.176,5cebf1de3d0f4a073c4bb94b
2022-11-01T11:45:00Z,2,1.125,5cebf1de3d0f4a073c4bb94b
2022-11-01T12:00:00Z,2,1.09,5cebf1de3d0f4a073c4bb94b
2022-12-01T00:00:00Z,2,3.376,5cebf1de3d0f4a073c4bb94b
2022-12-01T00:15:00Z,2,3.276,5cebf1de3d0f4a073c4bb94b
2022-12-01T00:30:00Z,2,3.185,5cebf1de3d0f4a073c4bb94b
2022-12-01T00:45:00Z,2,3.104,5cebf1de3d0f4a073c4bb94b
2022-12-01T01:00:00Z,2,3.033,5cebf1de3d0f4a073c4bb94b
2022-12-01T01:15:00Z,2,2.974,5cebf1de3d0f4a073c4bb94b
2022-12-01T01:30:00Z,2,2.926,5cebf1de3d0f4a073c4bb94b
2022-12-01T01:45:00Z,2,2.889,5cebf1de3d0f4a073c4bb94b
2022-12-01T02:00:00Z,2,2.863,5cebf1de3d0f4a073c4bb94b
2022-12-01T02:15:00Z,2,2.848,5cebf1de3d0f4a073c4bb94b
2022-12-01T02:30:00Z,2,2.842,5cebf1de3d0f4a073c4bb94b
2022-12-01T02:45:00Z,2,2.845,5cebf1de3d0f4a073c4bb94b
2022-12-01T03:00:00Z,2,2.856,5cebf1de3d0f4a073c4bb94b
2022-12-01T03:15:00Z,2,2.874,5cebf1de3d0f4a073c4bb94b
2022-12-01T03:30:00Z,2,2.899,5cebf1de3d0f4a073c4bb94b
2022-12-01T03:45:00Z,2,2.929,5cebf1de3d0f4a073c4bb94b
2022-12-01T04:00:00Z,2,2.964,5cebf1de3d0f4a073c4bb94b
2022-12-01T04:15:00Z,2,3.002,5cebf1de3d0f4a073c4bb94b
2022-12-01T04:30:00Z,2,3.043,5cebf1de3d0f4a073c4bb94b
2022-12-01T04:45:00Z,2,3.084,5cebf1de3d0f4a073c4bb94b
2022-12-01T05:00:00Z,2,3.125,5cebf1de3d0f4a073c4bb94b
2022-12-01T05:15:00Z,2,3.164,5cebf1de3d0f4a073c4bb94b
2022-12-01T05:30:00Z,2,3.199,5cebf1de3d0f4a073c4bb94b
2022-12-01T05:45:00Z,2,3.228,5cebf1de3d0f4a073c4bb94b
2022-12-01T06:00:00Z,2,3.251,5cebf1de3d0f4a073c4bb94b
2022-12-01T06:15:00Z,2,3.267,5cebf1de3d0f4a073c4bb94b
2022-12-01T06:30:00Z,2,3.273,5cebf1de3d0f4a073c4bb94b
2022-12-01T06:45:00Z,2,3.27,5cebf1de3d0f4a073c4bb94b
2022-12-01T07:00:00Z,2,3.257,5cebf1de3d0f4a073c4bb94b
2022-12-01T07:15:00Z,2,3.234,5cebf1de3d0f4a073c4bb94b
2022-12-01T07:30:00Z,2,3.201,5cebf1de3d0f4a073c4bb94b
2022-12-01T07:45:00Z,2,3.159,5cebf1de3d0f4a073c4bb94b
2022-12-01T08:00:00Z,2,3.107,5cebf1de3d0f4a073c4bb94b
2022-12-01T08:15:00Z,2,3.047,5cebf1de3d0f4a073c4bb94b
2022-12-01T08:30:00Z,2,2.979,5cebf1de3d0f4a073c4bb94b
2022-12-01T08:45:00Z,2,2.904,5cebf1de3d0f4a073c4bb94b
2022-12-01T09:00:00Z,2,2.823,5cebf1de3d0f4a073c4bb94b
2022-12-01T09:15:00Z,2,2.736,5cebf1de3d0f4a073c4bb94b
2022-12-01T09:30:00Z,2,2.645,5cebf1de3d0f4a073c4bb94b
2022-12-01T09:45:00Z,2,2.55,5cebf1de3d0f4a073c4bb94b
2022-12-01T10:00:00Z,2,2.453,5cebf1de3d0f4a073c4bb94b
2022-12-01T10:15:00Z,2,2.354,5cebf1de3d0f4a073c4bb94b
2022-12-01T10:30:00Z,2,2.257,5cebf1de3d0f4a073c4bb94b
2022-12-01T10:45:00Z,2,2.161,5cebf1de3d0f4a073c4bb94b
2022-12-01T11:00:00Z,2,2.068,5cebf1de3d0f4a073c4bb94b
2022-12-01T11:15:00Z,2,1.981,5cebf1de3d0f4a073c4bb94b
2022-12-01T11:30:00Z,2,1.9,5cebf1de3d0f4a073c4bb94b
2022-12-01T11:45:00Z,2,1.829,5cebf1de3d0f4a073c4bb94b
2022-12-01T12:00:00Z,2,1.768,5cebf1de3d0f4a073c4bb94b
